,Unnamed: 0,model_type,model,direction,sweeps_market_variables,sweep_news_agg,sweep_buy_sell,before_data,sweep_grid,best_score,best_params,f1_microavg,precision_weighted,precision_below_TH,recall_below_TH,precision_above_TH,recall_above_TH,support_below_TH,support_above_TH,report,elapsed_time
1600,4,clf,xgb,max,all,ALL_NO_3_2_1,30_240,included,basic,0.76,{'n_estimators': 50},0.74,0.69,0.75,0.97,0.54,0.09,952.0,340.0,"{'0': {'precision': 0.7491909385113269, 'recall': 0.9726890756302521, 'f1-score': 0.8464351005484461, 'support': 952}, '1': {'precision': 0.5357142857142857, 'recall': 0.08823529411764706, 'f1-score': 0.15151515151515152, 'support': 340}, 'micro avg': {'precision': 0.739938080495356, 'recall': 0.739938080495356, 'f1-score': 0.739938080495356, 'support': 1292}, 'macro avg': {'precision': 0.6424526121128062, 'recall': 0.5304621848739496, 'f1-score': 0.4989751260317988, 'support': 1292}, 'weighted avg': {'precision': 0.6930128719857898, 'recall': 0.739938080495356, 'f1-score': 0.6635614297502107, 'support': 1292}}",0.25
1601,5,clf,gboosting,max,all,ALL_NO_3_2_1,30_240,included,basic,0.75,{'n_estimators': 50},0.74,0.69,0.75,0.97,0.52,0.09,952.0,340.0,"{'0': {'precision': 0.7497969130787977, 'recall': 0.9695378151260504, 'f1-score': 0.8456252863032524, 'support': 952}, '1': {'precision': 0.5245901639344263, 'recall': 0.09411764705882353, 'f1-score': 0.1596009975062344, 'support': 340}, 'micro avg': {'precision': 0.7391640866873065, 'recall': 0.7391640866873065, 'f1-score': 0.7391640866873065, 'support': 1292}, 'macro avg': {'precision': 0.637193538506612, 'recall': 0.531827731092437, 'f1-score': 0.5026131419047434, 'support': 1292}, 'weighted avg': {'precision': 0.6905319790934368, 'recall': 0.7391640866873065, 'f1-score': 0.6650925787250898, 'support': 1292}}",0.61
1602,6,clf,ada,max,all,ALL_NO_3_2_1,30_240,included,basic,0.74,{'n_estimators': 10},0.74,0.69,0.75,0.98,0.54,0.08,952.0,340.0,"{'0': {'precision': 0.747588424437299, 'recall': 0.976890756302521, 'f1-score': 0.8469945355191255, 'support': 952}, '1': {'precision': 0.5416666666666666, 'recall': 0.07647058823529412, 'f1-score': 0.13402061855670103, 'support': 340}, 'micro avg': {'precision': 0.739938080495356, 'recall': 0.739938080495356, 'f1-score': 0.739938080495356, 'support': 1292}, 'macro avg': {'precision': 0.6446275455519828, 'recall': 0.5266806722689076, 'f1-score': 0.49050757703791326, 'support': 1292}, 'weighted avg': {'precision': 0.6933984881818693, 'recall': 0.739938080495356, 'f1-score': 0.6593698205290138, 'support': 1292}}",0.6
1603,0,reg,kn,max,all,ALL_NO_3_2_1,30_240,included,basic,26.44,{'n_neighbors': 81},,,,,,,,,26.58,3.81
1604,1,reg,svr-rbf,max,all,ALL_NO_3_2_1,30_240,included,basic,28.49,"{'C': 5, 'gamma': 1}",,,,,,,,,28.62,5.34
1605,2,reg,dtree,max,all,ALL_NO_3_2_1,30_240,included,basic,26.27,"{'max_depth': 5, 'min_samples_leaf': 200}",,,,,,,,,26.41,0.43
1606,3,reg,rforest,max,all,ALL_NO_3_2_1,30_240,included,basic,25.65,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 50}",,,,,,,,,26.01,40.91
1607,4,reg,xgb,max,all,ALL_NO_3_2_1,30_240,included,basic,25.85,{'n_estimators': 50},,,,,,,,,26.06,0.25
1608,5,reg,gboosting,max,all,ALL_NO_3_2_1,30_240,included,basic,25.93,{'n_estimators': 50},,,,,,,,,26.10,0.53
1609,6,reg,ada,max,all,ALL_NO_3_2_1,30_240,included,basic,28.72,{'n_estimators': 10},,,,,,,,,28.73,0.83
1610,0,clf,kn,min,all,ALL_NO_3_2_1,30_240,included,basic,0.76,{'n_neighbors': 101},0.76,0.58,0.76,1.0,0.0,0.0,980.0,312.0,"{'0': {'precision': 0.7585139318885449, 'recall': 1.0, 'f1-score': 0.8626760563380282, 'support': 980}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 312}, 'micro avg': {'precision': 0.7585139318885449, 'recall': 0.7585139318885449, 'f1-score': 0.758513931888545, 'support': 1292}, 'macro avg': {'precision': 0.37925696594427244, 'recall': 0.5, 'f1-score': 0.4313380281690141, 'support': 1292}, 'weighted avg': {'precision': 0.5753433848690201, 'recall': 0.7585139318885449, 'f1-score': 0.6543518074390617, 'support': 1292}}",4.32
1611,1,clf,svc-rbf,min,all,ALL_NO_3_2_1,30_240,included,basic,0.76,"{'C': 1, 'gamma': 1}",0.76,0.58,0.76,1.0,0.0,0.0,980.0,312.0,"{'0': {'precision': 0.7585139318885449, 'recall': 1.0, 'f1-score': 0.8626760563380282, 'support': 980}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 312}, 'micro avg': {'precision': 0.7585139318885449, 'recall': 0.7585139318885449, 'f1-score': 0.758513931888545, 'support': 1292}, 'macro avg': {'precision': 0.37925696594427244, 'recall': 0.5, 'f1-score': 0.4313380281690141, 'support': 1292}, 'weighted avg': {'precision': 0.5753433848690201, 'recall': 0.7585139318885449, 'f1-score': 0.6543518074390617, 'support': 1292}}",6.08
1612,2,clf,dtree,min,all,ALL_NO_3_2_1,30_240,included,basic,0.77,"{'max_depth': 4, 'min_samples_leaf': 150}",0.75,0.69,0.77,0.96,0.44,0.1,980.0,312.0,"{'0': {'precision': 0.7696078431372549, 'recall': 0.9612244897959183, 'f1-score': 0.8548094373865698, 'support': 980}, '1': {'precision': 0.4411764705882353, 'recall': 0.09615384615384616, 'f1-score': 0.15789473684210528, 'support': 312}, 'micro avg': {'precision': 0.7523219814241486, 'recall': 0.7523219814241486, 'f1-score': 0.7523219814241486, 'support': 1292}, 'macro avg': {'precision': 0.6053921568627452, 'recall': 0.5286891679748823, 'f1-score': 0.5063520871143375, 'support': 1292}, 'weighted avg': {'precision': 0.6902962423359437, 'recall': 0.7523219814241486, 'f1-score': 0.686514246543015, 'support': 1292}}",0.46
1613,3,clf,rforest,min,all,ALL_NO_3_2_1,30_240,included,basic,0.77,"{'max_depth': 5, 'min_samples_leaf': 10, 'n_estimators': 10}",0.76,0.7,0.76,0.99,0.5,0.04,980.0,312.0,"{'0': {'precision': 0.7638230647709321, 'recall': 0.986734693877551, 'f1-score': 0.861086375779163, 'support': 980}, '1': {'precision': 0.5, 'recall': 0.041666666666666664, 'f1-score': 0.07692307692307693, 'support': 312}, 'micro avg': {'precision': 0.7585139318885449, 'recall': 0.7585139318885449, 'f1-score': 0.758513931888545, 'support': 1292}, 'macro avg': {'precision': 0.631911532385466, 'recall': 0.5142006802721089, 'f1-score': 0.46900472635112, 'support': 1292}, 'weighted avg': {'precision': 0.7001134701822859, 'recall': 0.7585139318885449, 'f1-score': 0.6717218639810989, 'support': 1292}}",16.45
1614,4,clf,xgb,min,all,ALL_NO_3_2_1,30_240,included,basic,0.77,{'n_estimators': 100},0.76,0.71,0.77,0.96,0.49,0.12,980.0,312.0,"{'0': {'precision': 0.7747524752475248, 'recall': 0.9581632653061225, 'f1-score': 0.8567518248175182, 'support': 980}, '1': {'precision': 0.4875, 'recall': 0.125, 'f1-score': 0.19897959183673466, 'support': 312}, 'micro avg': {'precision': 0.7569659442724458, 'recall': 0.7569659442724458, 'f1-score': 0.7569659442724458, 'support': 1292}, 'macro avg': {'precision': 0.6311262376237624, 'recall': 0.5415816326530613, 'f1-score': 0.5278657083271264, 'support': 1292}, 'weighted avg': {'precision': 0.705385004444717, 'recall': 0.7569659442724458, 'f1-score': 0.6979089945620968, 'support': 1292}}",0.27
1615,5,clf,gboosting,min,all,ALL_NO_3_2_1,30_240,included,basic,0.77,{'n_estimators': 200},0.76,0.72,0.78,0.95,0.51,0.17,980.0,312.0,"{'0': {'precision': 0.7824620573355818, 'recall': 0.9469387755102041, 'f1-score': 0.8568790397045245, 'support': 980}, '1': {'precision': 0.5094339622641509, 'recall': 0.17307692307692307, 'f1-score': 0.2583732057416268, 'support': 312}, 'micro avg': {'precision': 0.760061919504644, 'recall': 0.760061919504644, 'f1-score': 0.760061919504644, 'support': 1292}, 'macro avg': {'precision': 0.6459480097998664, 'recall': 0.5600078492935636, 'f1-score': 0.5576261227230757, 'support': 1292}, 'weighted avg': {'precision': 0.7165295761728214, 'recall': 0.760061919504644, 'f1-score': 0.712348219119057, 'support': 1292}}",0.68
1616,6,clf,ada,min,all,ALL_NO_3_2_1,30_240,included,basic,0.76,{'n_estimators': 100},0.75,0.71,0.78,0.93,0.47,0.18,980.0,312.0,"{'0': {'precision': 0.7822374039282665, 'recall': 0.9346938775510204, 'f1-score': 0.8516968851696886, 'support': 980}, '1': {'precision': 0.47107438016528924, 'recall': 0.18269230769230768, 'f1-score': 0.26327944572748263, 'support': 312}, 'micro avg': {'precision': 0.7530959752321982, 'recall': 0.7530959752321982, 'f1-score': 0.7530959752321982, 'support': 1292}, 'macro avg': {'precision': 0.6266558920467779, 'recall': 0.558693092621664, 'f1-score': 0.5574881654485856, 'support': 1292}, 'weighted avg': {'precision': 0.7070958687780738, 'recall': 0.7530959752321982, 'f1-score': 0.7096022713105801, 'support': 1292}}",0.64
1617,0,reg,kn,min,all,ALL_NO_3_2_1,30_240,included,basic,25.16,{'n_neighbors': 51},,,,,,,,,23.90,3.84
1618,1,reg,svr-rbf,min,all,ALL_NO_3_2_1,30_240,included,basic,27.37,"{'C': 5, 'gamma': 1}",,,,,,,,,25.68,5.3
1619,2,reg,dtree,min,all,ALL_NO_3_2_1,30_240,included,basic,24.67,"{'max_depth': 7, 'min_samples_leaf': 150}",,,,,,,,,23.78,0.43
1620,3,reg,rforest,min,all,ALL_NO_3_2_1,30_240,included,basic,24.1,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 50}",,,,,,,,,23.33,41.09
1621,4,reg,xgb,min,all,ALL_NO_3_2_1,30_240,included,basic,24.21,{'n_estimators': 50},,,,,,,,,23.41,0.25
1622,5,reg,gboosting,min,all,ALL_NO_3_2_1,30_240,included,basic,24.43,{'n_estimators': 50},,,,,,,,,23.96,0.53
1623,6,reg,ada,min,all,ALL_NO_3_2_1,30_240,included,basic,26.27,{'n_estimators': 10},,,,,,,,,26.61,0.3
1624,0,clf,kn,max,basic,ALL_YES_1_1_1,30_240,included,basic,0.77,{'n_neighbors': 51},0.76,0.57,0.76,1.0,0.0,0.0,695.0,222.0,"{'0': {'precision': 0.7579062159214831, 'recall': 1.0, 'f1-score': 0.8622828784119106, 'support': 695}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 222}, 'micro avg': {'precision': 0.7579062159214831, 'recall': 0.7579062159214831, 'f1-score': 0.7579062159214832, 'support': 917}, 'macro avg': {'precision': 0.37895310796074155, 'recall': 0.5, 'f1-score': 0.4311414392059553, 'support': 917}, 'weighted avg': {'precision': 0.5744218321324218, 'recall': 0.7579062159214831, 'f1-score': 0.6535295534310555, 'support': 917}}",3.04
1625,1,clf,svc-rbf,max,basic,ALL_YES_1_1_1,30_240,included,basic,0.76,"{'C': 1, 'gamma': 1}",0.76,0.57,0.76,1.0,0.0,0.0,695.0,222.0,"{'0': {'precision': 0.7579062159214831, 'recall': 1.0, 'f1-score': 0.8622828784119106, 'support': 695}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 222}, 'micro avg': {'precision': 0.7579062159214831, 'recall': 0.7579062159214831, 'f1-score': 0.7579062159214832, 'support': 917}, 'macro avg': {'precision': 0.37895310796074155, 'recall': 0.5, 'f1-score': 0.4311414392059553, 'support': 917}, 'weighted avg': {'precision': 0.5744218321324218, 'recall': 0.7579062159214831, 'f1-score': 0.6535295534310555, 'support': 917}}",2.76
1626,2,clf,dtree,max,basic,ALL_YES_1_1_1,30_240,included,basic,0.76,"{'max_depth': 2, 'min_samples_leaf': 10}",0.76,0.57,0.76,1.0,0.0,0.0,695.0,222.0,"{'0': {'precision': 0.7579062159214831, 'recall': 1.0, 'f1-score': 0.8622828784119106, 'support': 695}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 222}, 'micro avg': {'precision': 0.7579062159214831, 'recall': 0.7579062159214831, 'f1-score': 0.7579062159214832, 'support': 917}, 'macro avg': {'precision': 0.37895310796074155, 'recall': 0.5, 'f1-score': 0.4311414392059553, 'support': 917}, 'weighted avg': {'precision': 0.5744218321324218, 'recall': 0.7579062159214831, 'f1-score': 0.6535295534310555, 'support': 917}}",0.29
1627,3,clf,rforest,max,basic,ALL_YES_1_1_1,30_240,included,basic,0.77,"{'max_depth': 5, 'min_samples_leaf': 20, 'n_estimators': 50}",0.76,0.71,0.76,0.99,0.56,0.02,695.0,222.0,"{'0': {'precision': 0.7610132158590308, 'recall': 0.9942446043165467, 'f1-score': 0.8621334996880847, 'support': 695}, '1': {'precision': 0.5555555555555556, 'recall': 0.02252252252252252, 'f1-score': 0.04329004329004329, 'support': 222}, 'micro avg': {'precision': 0.7589967284623773, 'recall': 0.7589967284623773, 'f1-score': 0.7589967284623772, 'support': 917}, 'macro avg': {'precision': 0.6582843857072932, 'recall': 0.5083835634195346, 'f1-score': 0.452711771489064, 'support': 917}, 'weighted avg': {'precision': 0.7112731934082441, 'recall': 0.7589967284623773, 'f1-score': 0.6638965887607507, 'support': 917}}",12.51
1628,4,clf,xgb,max,basic,ALL_YES_1_1_1,30_240,included,basic,0.76,{'n_estimators': 10},0.76,0.7,0.76,0.99,0.5,0.02,695.0,222.0,"{'0': {'precision': 0.7601760176017601, 'recall': 0.9942446043165467, 'f1-score': 0.8615960099750622, 'support': 695}, '1': {'precision': 0.5, 'recall': 0.018018018018018018, 'f1-score': 0.034782608695652174, 'support': 222}, 'micro avg': {'precision': 0.7579062159214831, 'recall': 0.7579062159214831, 'f1-score': 0.7579062159214832, 'support': 917}, 'macro avg': {'precision': 0.63008800880088, 'recall': 0.5061313111672824, 'f1-score': 0.4481893093353572, 'support': 917}, 'weighted avg': {'precision': 0.6971890209740712, 'recall': 0.7579062159214831, 'f1-score': 0.6614296249325006, 'support': 917}}",0.18
1629,5,clf,gboosting,max,basic,ALL_YES_1_1_1,30_240,included,basic,0.76,{'n_estimators': 10},0.76,0.82,0.76,1.0,1.0,0.0,695.0,222.0,"{'0': {'precision': 0.7587336244541485, 'recall': 1.0, 'f1-score': 0.8628181253879578, 'support': 695}, '1': {'precision': 1.0, 'recall': 0.0045045045045045045, 'f1-score': 0.008968609865470852, 'support': 222}, 'micro avg': {'precision': 0.7589967284623773, 'recall': 0.7589967284623773, 'f1-score': 0.7589967284623772, 'support': 917}, 'macro avg': {'precision': 0.8793668122270742, 'recall': 0.5022522522522522, 'f1-score': 0.4358933676267143, 'support': 917}, 'weighted avg': {'precision': 0.8171427142809522, 'recall': 0.7589967284623773, 'f1-score': 0.6561064651415105, 'support': 917}}",0.42
1630,6,clf,ada,max,basic,ALL_YES_1_1_1,30_240,included,basic,0.76,{'n_estimators': 10},0.76,0.71,0.77,0.97,0.5,0.11,695.0,222.0,"{'0': {'precision': 0.7721518987341772, 'recall': 0.9654676258992806, 'f1-score': 0.8580562659846547, 'support': 695}, '1': {'precision': 0.5, 'recall': 0.10810810810810811, 'f1-score': 0.17777777777777778, 'support': 222}, 'micro avg': {'precision': 0.7579062159214831, 'recall': 0.7579062159214831, 'f1-score': 0.7579062159214832, 'support': 917}, 'macro avg': {'precision': 0.6360759493670887, 'recall': 0.5367878670036943, 'f1-score': 0.5179170218812162, 'support': 917}, 'weighted avg': {'precision': 0.7062656157254669, 'recall': 0.7579062159214831, 'f1-score': 0.6933650725474391, 'support': 917}}",0.47
1631,0,reg,kn,max,basic,ALL_YES_1_1_1,30_240,included,basic,25.09,{'n_neighbors': 61},,,,,,,,,28.98,3.67
1632,1,reg,svr-rbf,max,basic,ALL_YES_1_1_1,30_240,included,basic,27.37,"{'C': 5, 'gamma': 1}",,,,,,,,,31.39,2.61
1633,2,reg,dtree,max,basic,ALL_YES_1_1_1,30_240,included,basic,25.22,"{'max_depth': 4, 'min_samples_leaf': 50}",,,,,,,,,29.19,0.27
1634,3,reg,rforest,max,basic,ALL_YES_1_1_1,30_240,included,basic,24.71,"{'max_depth': 7, 'min_samples_leaf': 20, 'n_estimators': 200}",,,,,,,,,28.41,25.65
1635,4,reg,xgb,max,basic,ALL_YES_1_1_1,30_240,included,basic,24.87,{'n_estimators': 50},,,,,,,,,28.33,0.17
1636,5,reg,gboosting,max,basic,ALL_YES_1_1_1,30_240,included,basic,24.96,{'n_estimators': 50},,,,,,,,,28.39,0.34
1637,6,reg,ada,max,basic,ALL_YES_1_1_1,30_240,included,basic,27.48,{'n_estimators': 10},,,,,,,,,31.27,0.53
1638,0,clf,kn,min,basic,ALL_YES_1_1_1,30_240,included,basic,0.79,{'n_neighbors': 31},0.78,0.73,0.78,0.99,0.55,0.03,713.0,204.0,"{'0': {'precision': 0.7814569536423841, 'recall': 0.9929873772791024, 'f1-score': 0.874613959234095, 'support': 713}, '1': {'precision': 0.5454545454545454, 'recall': 0.029411764705882353, 'f1-score': 0.05581395348837209, 'support': 204}, 'micro avg': {'precision': 0.7786259541984732, 'recall': 0.7786259541984732, 'f1-score': 0.7786259541984732, 'support': 917}, 'macro avg': {'precision': 0.6634557495484648, 'recall': 0.5111995709924924, 'f1-score': 0.4652139563612335, 'support': 917}, 'weighted avg': {'precision': 0.7289547821371288, 'recall': 0.7786259541984732, 'f1-score': 0.692459977585101, 'support': 917}}",2.77
1639,1,clf,svc-rbf,min,basic,ALL_YES_1_1_1,30_240,included,basic,0.79,"{'C': 1, 'gamma': 1}",0.78,0.6,0.78,1.0,0.0,0.0,713.0,204.0,"{'0': {'precision': 0.777535441657579, 'recall': 1.0, 'f1-score': 0.8748466257668711, 'support': 713}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 204}, 'micro avg': {'precision': 0.777535441657579, 'recall': 0.777535441657579, 'f1-score': 0.777535441657579, 'support': 917}, 'macro avg': {'precision': 0.3887677208287895, 'recall': 0.5, 'f1-score': 0.43742331288343556, 'support': 917}, 'weighted avg': {'precision': 0.6045613630336465, 'recall': 0.777535441657579, 'f1-score': 0.6802242575482869, 'support': 917}}",2.81
1640,2,clf,dtree,min,basic,ALL_YES_1_1_1,30_240,included,basic,0.79,"{'max_depth': 2, 'min_samples_leaf': 30}",0.78,0.6,0.78,1.0,0.0,0.0,713.0,204.0,"{'0': {'precision': 0.777535441657579, 'recall': 1.0, 'f1-score': 0.8748466257668711, 'support': 713}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 204}, 'micro avg': {'precision': 0.777535441657579, 'recall': 0.777535441657579, 'f1-score': 0.777535441657579, 'support': 917}, 'macro avg': {'precision': 0.3887677208287895, 'recall': 0.5, 'f1-score': 0.43742331288343556, 'support': 917}, 'weighted avg': {'precision': 0.6045613630336465, 'recall': 0.777535441657579, 'f1-score': 0.6802242575482869, 'support': 917}}",0.28
1641,3,clf,rforest,min,basic,ALL_YES_1_1_1,30_240,included,basic,0.79,"{'max_depth': 4, 'min_samples_leaf': 10, 'n_estimators': 10}",0.78,0.83,0.78,1.0,1.0,0.01,713.0,204.0,"{'0': {'precision': 0.7792349726775957, 'recall': 1.0, 'f1-score': 0.875921375921376, 'support': 713}, '1': {'precision': 1.0, 'recall': 0.00980392156862745, 'f1-score': 0.01941747572815534, 'support': 204}, 'micro avg': {'precision': 0.7797164667393675, 'recall': 0.7797164667393675, 'f1-score': 0.7797164667393675, 'support': 917}, 'macro avg': {'precision': 0.8896174863387978, 'recall': 0.5049019607843137, 'f1-score': 0.44766942582476565, 'support': 917}, 'weighted avg': {'precision': 0.8283473669783269, 'recall': 0.7797164667393675, 'f1-score': 0.6853796140463301, 'support': 917}}",12.07
1642,4,clf,xgb,min,basic,ALL_YES_1_1_1,30_240,included,basic,0.79,{'n_estimators': 50},0.78,0.74,0.79,0.99,0.6,0.06,713.0,204.0,"{'0': {'precision': 0.7859531772575251, 'recall': 0.9887798036465638, 'f1-score': 0.875776397515528, 'support': 713}, '1': {'precision': 0.6, 'recall': 0.058823529411764705, 'f1-score': 0.10714285714285714, 'support': 204}, 'micro avg': {'precision': 0.781897491821156, 'recall': 0.781897491821156, 'f1-score': 0.7818974918211559, 'support': 917}, 'macro avg': {'precision': 0.6929765886287625, 'recall': 0.5238016665291643, 'f1-score': 0.49145962732919257, 'support': 917}, 'weighted avg': {'precision': 0.7445851858065597, 'recall': 0.781897491821156, 'f1-score': 0.7047826764293504, 'support': 917}}",0.18
1643,5,clf,gboosting,min,basic,ALL_YES_1_1_1,30_240,included,basic,0.79,{'n_estimators': 10},0.78,0.83,0.78,1.0,1.0,0.0,713.0,204.0,"{'0': {'precision': 0.7783842794759825, 'recall': 1.0, 'f1-score': 0.8753836709637814, 'support': 713}, '1': {'precision': 1.0, 'recall': 0.004901960784313725, 'f1-score': 0.00975609756097561, 'support': 204}, 'micro avg': {'precision': 0.7786259541984732, 'recall': 0.7786259541984732, 'f1-score': 0.7786259541984732, 'support': 917}, 'macro avg': {'precision': 0.8891921397379913, 'recall': 0.5024509803921569, 'f1-score': 0.44256988426237853, 'support': 917}, 'weighted avg': {'precision': 0.8276859228640954, 'recall': 0.7786259541984732, 'f1-score': 0.6828122151577047, 'support': 917}}",0.41
1644,6,clf,ada,min,basic,ALL_YES_1_1_1,30_240,included,basic,0.78,{'n_estimators': 10},0.78,0.74,0.79,0.97,0.54,0.12,713.0,204.0,"{'0': {'precision': 0.7944890929965557, 'recall': 0.97054698457223, 'f1-score': 0.8737373737373738, 'support': 713}, '1': {'precision': 0.5434782608695652, 'recall': 0.12254901960784313, 'f1-score': 0.19999999999999998, 'support': 204}, 'micro avg': {'precision': 0.781897491821156, 'recall': 0.781897491821156, 'f1-score': 0.7818974918211559, 'support': 917}, 'macro avg': {'precision': 0.6689836769330604, 'recall': 0.5465480020900365, 'f1-score': 0.5368686868686869, 'support': 917}, 'weighted avg': {'precision': 0.7386480790882611, 'recall': 0.781897491821156, 'f1-score': 0.7238546864501063, 'support': 917}}",0.46
1645,0,reg,kn,min,basic,ALL_YES_1_1_1,30_240,included,basic,23.07,{'n_neighbors': 51},,,,,,,,,22.58,3.39
1646,1,reg,svr-rbf,min,basic,ALL_YES_1_1_1,30_240,included,basic,25.34,"{'C': 5, 'gamma': 1}",,,,,,,,,24.83,249.93
1647,2,reg,dtree,min,basic,ALL_YES_1_1_1,30_240,included,basic,23.06,"{'max_depth': 5, 'min_samples_leaf': 200}",,,,,,,,,22.30,0.28
1648,3,reg,rforest,min,basic,ALL_YES_1_1_1,30_240,included,basic,22.64,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 200}",,,,,,,,,21.96,25.55
1649,4,reg,xgb,min,basic,ALL_YES_1_1_1,30_240,included,basic,22.61,{'n_estimators': 50},,,,,,,,,22.31,0.17
1650,5,reg,gboosting,min,basic,ALL_YES_1_1_1,30_240,included,basic,22.8,{'n_estimators': 50},,,,,,,,,22.35,0.33
1651,6,reg,ada,min,basic,ALL_YES_1_1_1,30_240,included,basic,24.62,{'n_estimators': 10},,,,,,,,,25.21,0.44
1652,0,clf,kn,max,all,ALL_YES_1_1_1,30_240,included,basic,0.77,{'n_neighbors': 51},0.76,0.57,0.76,1.0,0.0,0.0,695.0,222.0,"{'0': {'precision': 0.7579062159214831, 'recall': 1.0, 'f1-score': 0.8622828784119106, 'support': 695}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 222}, 'micro avg': {'precision': 0.7579062159214831, 'recall': 0.7579062159214831, 'f1-score': 0.7579062159214832, 'support': 917}, 'macro avg': {'precision': 0.37895310796074155, 'recall': 0.5, 'f1-score': 0.4311414392059553, 'support': 917}, 'weighted avg': {'precision': 0.5744218321324218, 'recall': 0.7579062159214831, 'f1-score': 0.6535295534310555, 'support': 917}}",2.72
1653,1,clf,svc-rbf,max,all,ALL_YES_1_1_1,30_240,included,basic,0.76,"{'C': 1, 'gamma': 1}",0.76,0.57,0.76,1.0,0.0,0.0,695.0,222.0,"{'0': {'precision': 0.7579062159214831, 'recall': 1.0, 'f1-score': 0.8622828784119106, 'support': 695}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 222}, 'micro avg': {'precision': 0.7579062159214831, 'recall': 0.7579062159214831, 'f1-score': 0.7579062159214832, 'support': 917}, 'macro avg': {'precision': 0.37895310796074155, 'recall': 0.5, 'f1-score': 0.4311414392059553, 'support': 917}, 'weighted avg': {'precision': 0.5744218321324218, 'recall': 0.7579062159214831, 'f1-score': 0.6535295534310555, 'support': 917}}",2.67
1654,2,clf,dtree,max,all,ALL_YES_1_1_1,30_240,included,basic,0.76,"{'max_depth': 2, 'min_samples_leaf': 10}",0.76,0.57,0.76,1.0,0.0,0.0,695.0,222.0,"{'0': {'precision': 0.7579062159214831, 'recall': 1.0, 'f1-score': 0.8622828784119106, 'support': 695}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 222}, 'micro avg': {'precision': 0.7579062159214831, 'recall': 0.7579062159214831, 'f1-score': 0.7579062159214832, 'support': 917}, 'macro avg': {'precision': 0.37895310796074155, 'recall': 0.5, 'f1-score': 0.4311414392059553, 'support': 917}, 'weighted avg': {'precision': 0.5744218321324218, 'recall': 0.7579062159214831, 'f1-score': 0.6535295534310555, 'support': 917}}",0.28
1655,3,clf,rforest,max,all,ALL_YES_1_1_1,30_240,included,basic,0.77,"{'max_depth': 5, 'min_samples_leaf': 20, 'n_estimators': 50}",0.76,0.71,0.76,0.99,0.56,0.02,695.0,222.0,"{'0': {'precision': 0.7610132158590308, 'recall': 0.9942446043165467, 'f1-score': 0.8621334996880847, 'support': 695}, '1': {'precision': 0.5555555555555556, 'recall': 0.02252252252252252, 'f1-score': 0.04329004329004329, 'support': 222}, 'micro avg': {'precision': 0.7589967284623773, 'recall': 0.7589967284623773, 'f1-score': 0.7589967284623772, 'support': 917}, 'macro avg': {'precision': 0.6582843857072932, 'recall': 0.5083835634195346, 'f1-score': 0.452711771489064, 'support': 917}, 'weighted avg': {'precision': 0.7112731934082441, 'recall': 0.7589967284623773, 'f1-score': 0.6638965887607507, 'support': 917}}",11.8
1656,4,clf,xgb,max,all,ALL_YES_1_1_1,30_240,included,basic,0.76,{'n_estimators': 10},0.76,0.7,0.76,0.99,0.5,0.02,695.0,222.0,"{'0': {'precision': 0.7601760176017601, 'recall': 0.9942446043165467, 'f1-score': 0.8615960099750622, 'support': 695}, '1': {'precision': 0.5, 'recall': 0.018018018018018018, 'f1-score': 0.034782608695652174, 'support': 222}, 'micro avg': {'precision': 0.7579062159214831, 'recall': 0.7579062159214831, 'f1-score': 0.7579062159214832, 'support': 917}, 'macro avg': {'precision': 0.63008800880088, 'recall': 0.5061313111672824, 'f1-score': 0.4481893093353572, 'support': 917}, 'weighted avg': {'precision': 0.6971890209740712, 'recall': 0.7579062159214831, 'f1-score': 0.6614296249325006, 'support': 917}}",0.17
